id,Internal Reference,Supplier / Supplier,Name,Brand,Model,description,Category,Unit of Measure,Can be Sold,Can be Purchased,Product Type,Procurement Method,Supply Method,Supplier / Supplier Pricelist / Unit Price,Supplier / Supplier Pricelist / Quantity,Supplier / Delivery Lead Time,seller_ids/min_qty
Product_00299,01B6475Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 4/120-6Ex,M&C,,"Self-regulated heated sample line type 4/120-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. holding temperature: +120°C at ambient -20°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,220,1,30,1
Product_00300,01B6490EX,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 4/50-10Ex,M&C,,"Self-regulated heated sample line type 4/50-10Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to   ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX  Inner tube: DN10/12 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. holding temperature: +50°C at ambient -20°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,236,1,30,1
Product_00301,01B6500,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/5-4,M&C,,"Self-regulated heated sample line type 5/5-4 with SS-tube D6 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,135,1,30,1
Product_00302,01B6500Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/5-4Ex,M&C,,Self-regulated heated sample line type 5/5-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T6 / II 2D tD A21 IP65 TX Inner tube: D6 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,154,1,30,1
Product_00303,01B6505,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/30-4,M&C,,Self-regulated heated sample line type 5/30-4 with SS-tube D6 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,140,1,30,1
Product_00304,01B6505Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/30-4Ex,M&C,,Self-regulated heated sample line type 5/30-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T6 / II 2D tD A21 IP65 TX Inner tube: D6 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,160,1,30,1
Product_00305,01B6510,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/50-4,M&C,,Self-regulated heated sample line type 5/50-4 with SS-tube D6 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,190,1,30,1
Product_00306,01B6510Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/50-4Ex,M&C,,Self-regulated heated sample line type 5/50-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: D6 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. Holding temp.: +50°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,211,1,30,1
Product_00307,01B6515,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/80-4,M&C,,Self-regulated heated sample line type 5/80-4 with SS-tube D6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,196,1,30,1
Product_00308,01B6515Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/80-4Ex,M&C,,Self-regulated heated sample line type 5/80-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: D6 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,212,1,30,1
Product_00309,01B6520,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/100-4,M&C,,Self-regulated heated sample line type 5/100-4 with SS-tube D6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +100°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,198,1,30,1
Product_00310,01B6520Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/100-4Ex,M&C,,Self-regulated heated sample line type 5/100-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: D6 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temp.: +100°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,214,1,30,1
Product_00311,01B6525,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/120-4,M&C,,Self-regulated heated sample line type 5/120-4 with SS-tube D6 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,209,1,30,1
Product_00312,01B6525Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/120-4Ex,M&C,,Self-regulated heated sample line type 5/120-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: DN4/6 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,228,1,30,1
Product_00313,01B6550,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/5-6,M&C,,"Self-regulated heated sample line type 5/5-6 with SS-tube D8 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,137,1,30,1
Product_00314,01B6550Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/5-6Ex,M&C,,Self-regulated heated sample line type 5/5-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T6 / II 2D tD A21 IP65 TX Inner tube: D8 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,157,1,30,1
Product_00315,01B6555,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/30-6,M&C,,Self-regulated heated sample line type 5/30-6 with SS-tube D8 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,143,1,30,1
Product_00316,01B6555Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/30-6Ex,M&C,,Self-regulated heated sample line type 5/30-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T6 / II 2D tD A21 IP65 TX  Inner tube: D8 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,164,1,30,1
Product_00317,01B6557Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/30-8Ex,M&C,,Self-regulated heated sample line type 5/30-8Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T6 / II 2D tD A21 IP65 TX  Inner tube: D10 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,170,1,30,1
Product_00318,01B6558Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/30-10Ex,M&C,,Self-regulated heated sample line type 5/30-10Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T6 / II 2D tD A21 IP65 TX  Inner tube: D12 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,214,1,30,1
Product_00319,01B6560,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/50-6,M&C,,Self-regulated heated sample line type 5/50-6 with SS-tube D8 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,192,1,30,1
Product_00320,01B6560Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/50-6Ex,M&C,,Self-regulated heated sample line type 5/50-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: D8 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. Holding temp.: +50°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,213,1,30,1
Product_00321,01B6565,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/80-6,M&C,,Self-regulated heated sample line type 5/80-6 with SS-tube D8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,198,1,30,1
Product_00322,01B6565Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/80-6Ex,M&C,,Self-regulated heated sample line type 5/80-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: D8 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,220,1,30,1
Product_00323,01B6570,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/100-6,M&C,,Self-regulated heated sample line type 5/100-6 with SS-tube D8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +100°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,200,1,30,1
Product_00324,01B6570Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/100-6Ex,M&C,,Self-regulated heated sample line type 5/100-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: D8 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temp.: +100°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,224,1,30,1
Product_00325,01B6575,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/120-6,M&C,,Self-regulated heated sample line type 5/120-6 with SS-tube D8 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,212,1,30,1
Product_00326,01B6575Ex,M&C TechGroup Germany GmbH,Selbstreg. Ltg. 5/120-6Ex,M&C,,Self-regulated heated sample line type 5/120-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to  ATEX: II 2 G Ex e II T3 / II 2D tD A21 IP65 TX Inner tube: D8 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.,Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,230,1,30,1
Product_00327,01B7050,M&C TechGroup Germany GmbH,"An-&Abschlußset 3-5   5,30,50",M&C,,"Beginning and end fitting treated in the factory for self-regulated heated sample line. Type: 3 to 5, Temperature: 5/30/50°C PTFE-tube: DN4/6-6/8.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,187,1,30,1
Product_00328,01B7050Ex,M&C TechGroup Germany GmbH,"An-&Abschlußset 3-5Ex 5,30",M&C,,"Beginning and end fitting treated in the factory for self-regulated heated sample line for type 3 to 5: 5-4Ex, 30-4Ex. Seal beginning and end type 3-5: 5-4Ex, 30-4Ex",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,306,1,30,1
Product_00329,01B7055,M&C TechGroup Germany GmbH,"An-&Abschlußset 3-5   80,100",M&C,,"Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 to 5. Temperature: 80/100°C, PTFE-tube: DN4/6-6/8.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,196,1,30,1
Product_00330,01B7055Ex,M&C TechGroup Germany GmbH,"An-&Abschlußset 3-5Ex 80,100",M&C,,"Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 to 5: 80-4Ex, 100-4Ex.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,392,1,30,1
Product_00331,01B7060,M&C TechGroup Germany GmbH,An-&Abschlußset 3-5   120,M&C,,"Beginning and end fitting treated in the factory for self-regulated heated sample line. Typ 3 to 5, Temperature: 120°C, PTFE-tube: DN4/6-6/8.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,196,1,30,1
Product_00332,01B7060Ex,M&C TechGroup Germany GmbH,An-&Abschlußset 3-5Ex 120,M&C,,"Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 bis 5: 120-4,6Ex.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,392,1,30,1
Product_00333,01B7065Ex,M&C TechGroup Germany GmbH,An-&Abschlußset 3-5Ex 50,M&C,,Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 to 5: 50-4Ex.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,382,1,30,1
Product_00334,01B7080EX,M&C TechGroup Germany GmbH,An-&Abschlußset 3-5-10Ex 50,M&C,,Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 to 5: 50-10Ex.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,387,1,30,1
Product_00335,01B7100,M&C TechGroup Germany GmbH,An-&Abschlußset 3-5   SB-Konf.,M&C,,"Beginning and end fitting to fix by the customer for self-regulated heated sample line type 3 to 5, Temperature: 5-120°C, PTFE-tube: DN4/6-6/8.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,89.6,1,30,1
Product_00336,01B7100Ex,M&C TechGroup Germany GmbH,An-&Abschlußset 3-5Ex SB-Konf.,M&C,,"Beginning and end fitting to treat by the customer for self-regulated heated sample line Incl. EEx Connection box, Type 3 to 5 Ex NW4.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,336,1,30,1
Product_00337,01B7570,M&C TechGroup Germany GmbH,An-&Abschluß  3-5 (Ex) 6/8  MP,M&C,,Extra charge for DN6/8 of beginning and end fitting of self-regulated heated sample line type 3/4/5 (+Ex) to be fixed by the customer or at factory.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,16.6,1,30,1
Product_00338,01B7580,M&C TechGroup Germany GmbH,An-&Abschluß  3-5 (Ex) 8/10 MP,M&C,,Extra charge for DN8/10 of beginning and end fitting of self-regulated heated sample line type 3/4/5 (+Ex) to be fixed by the customer or at factory.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,23.7,1,30,1
Product_00339,01B7590,M&C TechGroup Germany GmbH,An-&Abschluß  3-5 (Ex)10/12 MP,M&C,,Extra charge for DN10/12 of beginning and end fitting of self-regulated heated sample line type 3/4/5 (+Ex) to be fixed by the customer or at factory.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,29.3,1,30,1
Product_00340,01B8240,M&C TechGroup Germany GmbH,Temp-Regler 701 230V,M&C,,Temperature controller 701 for PT100-sensor in a rail-mounting enclosure. Control range: 0-200°C. contact rating: 10A/250V. Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,262,1,30,1
Product_00341,01B8240a,M&C TechGroup Germany GmbH,Temp-Regler 701 115V,M&C,,Temperature controller 701 for PT100-sensor in a rail-mounting enclosure. Control range: 0-200°C. contact rating: 10A/250V. Power: 115V/60Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,391,1,30,1
,01B8245,M&C TechGroup Germany GmbH,Temp-Regler 701 Ni-CrNi   230V,M&C,,Temperature controller 701 for thermocouple rail-mounting enclosure. Control range: 0-200°C. contact rating: 10A/250V. Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,262,1,30,1
Product_00342,01B8360,M&C TechGroup Germany GmbH,Temp-Regler Jumo i Tron ECM,M&C,,"Electron. PID-temperature controller type  with LED indication, in a front mounting housing standard control ranges: PT100, 0-200°C, Fe-CuNi 0-400/0-800°C controlling outlet: 12V DC to an external solid state relais status signal outlet: 1 voltage free contact NO for high and low alarm switch capacity 250VAC,3A power 230/115V 50/60 Hz.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,283,1,30,1
Product_00343,01B8365,M&C TechGroup Germany GmbH,Temp-Regler Jumo i Tron ECM Ex,M&C,,Electron. PID-temperature controller for ECM-ExII power 230/115V 50/60 Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,354,1,30,1
Product_00344,01B8401,M&C TechGroup Germany GmbH,Temp-Regler 70304 neu 2007,M&C,,"Electron. PID-temperature controller type 70304 with LED indication, in a front mounting housing sensor input resistance thermometer thermocouple controlling outlet: 12VDC to an external solid-state relais. Status signal outlet: 1 voltage-free contact NO for high- and low alarm, capacity: 250VAC, 3A. Dimensions: 48x48x100. Power: 230/115V 50/60 Hz.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,373,1,30,1
Product_00345,01B8451,M&C TechGroup Germany GmbH,Temp-Regler 70304G 230V,M&C,,"Temperature controller type 70304G in a wall mounting enclosure IP54 with a front window, solid-state relais with a switch capacity of 15A, with thermocouple Fe-CuNi compensation terminals, In case of others please indicate. cable glands, compl. mounted and fully wired. standard sensor PT100 Fe-CuNi type J Status signal outlet: 1 voltage-free contact NO for high- and low alarm, capacity: 250VAC, 3A. With special safety control function for thermoelement use Dimensions: 150x200x120. Power: 230V 50Hz. Over temperature limiter with reset",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,898,1,30,1
Product_00346,01B8451A,M&C TechGroup Germany GmbH,Temp-Regler 70304G 115V,M&C,,"Temperature controller type 70304G in a wall mounting enclosure IP54 with a front window, solid-state relais with a switch capacity of 15A, with thermocouple Fe-CuNi compensation terminals, In case of other thermocouple please indicate. cable glands, compl. mounted and fully wired. standard sensor PT 100, Fe-CuNi type J Status signal outlet: 1 voltage-free contact NO for high- and low alarm, capacity: 250VAC, 3A. Dimensions: 150x200x120. Power: 115V 60Hz. With special safety control for thermoelement use Over temperature limiter with reset",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,898,1,30,1
